text,label
"patients should not be treated with epirubicin hydrochloride injection if they have any of the following conditions cardiomyopathy andor heart failure recent myocardial infarction or severe arrhythmias see warnings and precautions 53 previous treatment with maximum cumulative dose of anthracyclines see warnings and precautions 5 hypersensitivity to epirubicin hydrochloride injection other anthracyclines or anthracenediones see adverse reactions 62 patients should not be treated with epirubicin hydrochloride injection if they have any of the following conditions baseline neutrophil count????????????less than 1500 cellsmm 3 4,",1
"tolterodine tartrate extendedrelease capsules are contraindicated in patients with urinary retention gastric retention or uncontrolled narrowangle glaucoma tolterodine tartrate extendedrelease capsulesare also contraindicated in patients with known hypersensitivity to the drug or its ingredients or to fesoterodine fumarate extendedrelease tablets which like tolterodine tartrate extendedrelease capsules are metabolized to 5hydroxymethyl tolterodine see warnings and precautions 52 53 54 tolterodine tartrate extendedrelease capsules are contraindicated in patients with urinary retention gastric retention or uncontrolled narrowangle glaucoma tolterodine tartrate extendedrelease capsules are also contraindicated in patients with known hypersensitivity to the drug or its ingredients or to fesoterodine fumarate extendedrelease tablets which like tolterodine tartrate extendedrelease capsules are metabolized to 5hydroxymethyl tolterodine 4,",1
"in patients who are hypersensitive to the drug or its ingredients phenazopyridine is contraindicated in patients with renal insufficiency severe liver disease severe hepatitis or pyelonephritis of pregnancy it should be used cautiously in the presence of gi disturbances,",1
"pyrazinamide is contraindicated in persons with severe hepatic damage who have shown hypersensitivity to it with acute gout,",1
"administration is contraindicated in patients with any of the following hypersensitivity to cycloserine epilepsy depression severe anxiety or psychosis severe renal insufficiency excessive concurrent use of alcohol,",1
"none eszopiclone is contraindicated in patients with known hypersensitivity to eszopiclone hypersensitivity reactions include anaphylaxis and angioedema see warnings and precautions 52 none known hypersensitivity to eszopiclone 4,",1
"anuria hypersensitivity to any component of this product or to other sulfonamidederived drugs,",1
"pindolol tablets are contraindicated in 1 bronchial asthma 2 overt cardiac failure 3 cardiogenic shock 4 second and third degree heart block 5 severe bradycardia see warnings,",1
"n ocular or periocular infections 41 none glaucoma 42 none torn or ruptured posterior lens capsule 43 none hypersensitivity 44 n ozurdex n xa0 n ozurdex n n ozurdex ozurdex n ozurdex n see adverse reactions n 6,",1
"known hypersensitivity or idiosyncratic reactions to sympathomimetics advanced arteriosclerosis symptomatic cardiovascular disease moderate and severe hypertension hyperthyroidism and glaucoma highly nervous or agitated patients patients with a history of drug abuse patients taking other cns stimulants including monoamine oxidase inhibitors tolerance to the anorectic effect of phendimetrazine develops within a few weeks when this occurs its use should be discontinued the maximum recommended dose should not be exceeded use of phendimetrazine tartrate within 14 days following the administration of monoamine oxidase inhibitors may result in a hypertensive crisis abrupt cessation of administration following prolonged high dosage results in extreme fatigue and depression because of the effect on the central nervous system phendimetrazine may impair the ability of the patient to engage in potentially hazardous activities such as operating machinery or driving a motor vehicle the patient should therefore be cautioned accordingly,",1
"none hypersensitivity to hydralazine coronary artery disease mitral valvular rheumatic heart disease,",1
"propafenone hydrochloride is contraindicated in the following circumstances n heart failure none cardiogenic shock none sinoatrial atrioventricular and intraventricular disorders of impulse generation or conductionxa0eg sick sinus node syndrome av block in the absence of an artificial pacemaker none known brugada syndrome none bradycardia none marked hypotension none bronchospastic disorders or severe obstructive pulmonary disease none marked electrolyte imbalance n heart failure 4 cardiogenic shock 4 sinoatrial atrioventricular and intraventricular disorders of impulse generation or conduction in the absence of pacemaker 4 none known brugada syndrome 4 none bradycardia 4 marked hypotension 4 bronchospastic disorders and severe obstructive pulmonary disease 4 none marked electrolyte imbalance 4,",1
"hypersensitivity to bromocriptine or to any of the excipients of bromocriptine mesylate tablets or capsules uncontrolled hypertension and sensitivity to any ergot alkaloids in patients being treated for hyperprolactinemia bromocriptine mesylate tablets and capsules should be withdrawn when pregnancy is diagnosed see precautions hyperprolactinemic states in the event that bromocriptine is reinstituted to control a rapidly expanding macroadenoma see precautions hyperprolactinemic statesand a patient experiences a hypertensive disorder of pregnancy the benefit of continuing bromocriptine must be weighed against the possible risk of its use during a hypertensive disorder of pregnancy when bromocriptine is being used to treat acromegaly prolactinoma or parkinson disease in patients who subsequently become pregnant a decision should be made as to whether the therapy continues to be medically necessary or can be withdrawn if it is continued the drug should be withdrawn in those who may experience hypertensive disorders of pregnancy including eclampsia preeclampsia or pregnancyinduced hypertension unless withdrawal of bromocriptine is considered to be medically contraindicated the drug should not be used during the postpartum period in women with a history of coronary artery disease and other severe cardiovascular conditions unless withdrawal is considered medically contraindicated if the drug is used in the postpartum period the patient should be observed with caution,",1
"cleviprex is contraindicated in patients with allergy to soy or eggs 41 defective lipid metabolism 42 severe aortic stenosis 43 cleviprex is contraindicated in patients with allergies to soybeans soy products eggs or egg products cleviprex is contraindicated in patients with defective lipid metabolism such as pathologic hyperlipemia lipoid nephrosis or acute pancreatitis if it is accompanied by hyperlipidemia cleviprex is contraindicated in patients with severe aortic stenosis because afterload reduction can be expected to reduce myocardial oxygen delivery,",1
"antepartum use of pitocin is contraindicated in any of the following circumstances where there is significant cephalopelvic disproportion in unfavorable fetal positions or presentations such as transverse lies which are undeliverable without conversion prior to delivery in obstetrical emergencies where the benefittorisk ratio for either the fetus or the mother favors surgical intervention in fetal distress where delivery is not imminent where adequate uterine activity fails to achieve satisfactory progress where the uterus is already hyperactive or hypertonic in cases where vaginal delivery is contraindicated such as invasive cervical carcinoma active herpes genitalis total placenta previa vasa previa and cord presentation or prolapse of the cord in patients with hypersensitivity to the drug,",1
"nadolol tablets are contraindicated in bronchial asthma sinus bradycardia and greater than first degree conduction block cardiogenic shock and overt cardiac failure see warnings,",1
"miglitol tablets are contraindicated in patients with diabetic ketoacidosis inflammatory bowel disease colonic ulceration or partial intestinal obstruction and in patients predisposed to intestinal obstruction chronic intestinal diseases associated with marked disorders of digestion or absorption or with conditions that may deteriorate as a result of increased gas formation in the intestine hypersensitivity to the drug or any of its components,",1
"rizatriptan benzoate tablets are contraindicated in patients with n ischemic coronary artery disease angina pectoris history of myocardial infarction or documented silent ischemia or other significant underlying cardiovascular disease n n n see n n n warnings and precautions 51 coronary artery vasospasm including prinzmetals angina n n n see n n n warnings and precautions 51 history of stroke or transient ischemic attack tia n n n see n n n warnings and precautions 54 peripheral vascular disease pvdn n n see n n n warnings and precautions 55 ischemic bowel disease n n n see n n n warnings and precautions 55 uncontrolled hypertension n n n see n n n warnings and precautions 58 recent use ie within 24 hours of another 5htn n n 1 see n n n drug interactions 72 73 hemiplegic or basilar migraine concurrent administration or recent discontinuation ie within 2 weeks of a maoa inhibitor n n n seexa0n n n drug interactions 75 clinical pharmacology 123 hypersensitivity to rizatriptan benzoate tablets angioedema and anaphylaxis seen n n n see n n n adverse reactions 62 n history of ischemic heart disease or coronary artery vasospasm n n n 4 history of stroke or transient ischemic attack n n n 4 peripheral vascular disease n n n 4 ischemic bowel disease n n n 4 uncontrolled hypertension n n n 4 recent within 24 hours use of another 5htn n n 1 4 hemiplegic or basilar migraine n n n 4 maoa inhibitor used in the past 2 weeks n n n 4 hypersensitivity to rizatriptan n n n none none 4,",1
"hypersensitivity to any component of this product dactinomycin for injection should not be given at or about the time of infection with chickenpox or herpes zoster because of the risk of severe generalized disease which may result in death,",1
"glaucoma obstructive uropathy for example bladder neck obstruction due to prostatic hypertrophy obstructive disease of the gastrointestinal tract as in achalasia pyloroduodenal stenosis paralytic ileus intestinal atony of elderly or debilitated patients unstable cardiovascular status in acute hemorrhage severe ulcerative colitis toxic megacolon complicating ulcerative colitis myasthenia gravis and myocardial ischemia,",1
"do not initiate in patients with constipation 41 history of chronic or severe constipation or sequelae from constipation intestinal obstruction stricture toxic megacolon gastrointestinal perforation andor adhesions ischemic colitis impaired intestinal circulation thrombophlebitis or hypercoagulable state crohns disease or ulcerative colitis diverticulitis severe hepatic impairment 42 concomitant use of fluvoxamine 43 alosetron hydrochloride should not be initiated see warnings and precautions 51 alosetron hydrochloride is contraindicated in patients with a history of the following chronic or severe constipation or sequelae from constipation intestinal obstruction stricture toxic megacolon gastrointestinal perforation andor adhesions ischemic colitis impaired intestinal circulation thrombophlebitis or hypercoagulable state crohns disease or ulcerative colitis diverticulitis severe hepatic impairment concomitant administration of alosetron hydrochloride with fluvoxamine is contraindicated fluvoxamine a known strong inhibitor of cyp1a2 has been shown to increase mean alosetron plasma concentrations auc approximately 6fold and prolong the halflife by approximately 3fold see drug interactions 71,",1
"n history of cardiovascular disease eg coronary artery disease stroke arrhythmias congestive heart failure uncontrolled hypertension during or within 14 days following the administration of monoamine oxidase inhibitors hyperthyroidism glaucoma agitated states history of drug abuse pregnancy see n n n n use in specific populations 81 nursing see n n n n use in specific populations 83 known hypersensitivity or idiosyncrasy to the sympathomimetic amines n history of cardiovascular disease eg coronary artery disease stroke arrhythmias congestive heart failure uncontrolled hypertension n n n none 4 during or within 14 days following the administration of monoamine oxidase inhibitors n n n none 4 hyperthyroidism n n n none 4 glaucoma n n n none 4 agitated states n n n none 4 history of drug abuse n n n 4 pregnancy n n n 4 81 nursing n n n 4 83 known hypersensitivity or idiosyncrasy to the sympathomimetic amines n n n none none 4,",1
"aminocaproic acid should not be used when there is evidence of an active intravascular clotting process when there is uncertainty as to whether the cause of bleeding is primary fibrinolysis or disseminated intravascular coagulation dic this distinction must be made before administering aminocaproic acid injection the following tests can be applied to differentiate the two conditions platelet count is usually decreased in dic but normal in primary fibrinolysis protamine paracoagulation test is positive in dic a precipitate forms when protamine sulfate is dropped into citrated plasma the test is negative in the presence of primary fibrinolysis the euglobulin clot lysis test is abnormal in primary fibrinolysis but normal in dic aminocaproic acid injection must not be used in the presence of dic without concomitant heparin,",1
"ocular or periocular infections 41 hypersensitivity 42 yutiq is contraindicated in patients with active or suspected ocular or periocular infections including most viral disease of the cornea and conjunctiva including active epithelial herpes simplex keratitis dendritic keratitis vaccinia varicella mycobacterial infections and fungal diseases yutiq is contraindicated in patients with known hypersensitivity to any components of this product,",1
"n contraindications patients with allergy to these drugs or other analogues diclofenac patients with asthma like nsaids acetylsalicylic acid and other drugs which inhibit prostagladinsynthesis may precipitate attacks of asthma acute rhinitis or urticaria patients with active peptic ulcer none,",1
"adenosine injection is contraindicated in patients with none n second or thirddegree av block except in patients with a functioning artificial pacemaker see warnings and precautions 52 sinus node disease such as sick sinus syndrome or symptomatic bradycardia except in patients with a functioning artificial pacemaker see warnings and precautions 52 known or suspected bronchoconstrictive or bronchospastic lung disease eg asthma see warnings and precautions 53 known hypersensitivity to adenosine injection see warnings and precautions 57 n second or thirddegree av block except in patients with a functioning artificial pacemaker 4 sinus node disease such as sick sinus syndrome or symptomatic bradycardia except in patients with a functioning artificial pacemaker 4 known or suspected bronchoconstrictive or bronchospastic lung disease eg asthma 4 known hypersensitivity to adenosine injection 4,",1
"sotalol hydrochloride is contraindicated in patients with sinus bradycardia sick sinus syndrome second and third degree av block unless a functioning pacemaker is present congenital or acquired long qt syndromes cardiogenic shock or decompensated heart failure serum potassium 4 meql bronchial asthma or related bronchospastic conditions hypersensitivity to sotalol for the treatment of afibafl sotalol hydrochloride is also contraindicated in patients with baseline qt interval 450 ms creatinine clearance 40 mlmin for the treatment of afibafl or ventricular arrhythmias sinus bradycardia 2 nd rd 4 congenital or acquired long qt syndrome 4 serum potassium 4 meql 4 cardiogenic shock decompensated heart failure 4 bronchial asthma or related bronchospastic conditions 4 hypersensitivity to sotalol 4 for the treatment of afibafl also contraindicated for qt interval 450 ms 4 creatine clearance 40 mlmin 4,",1
"rizatriptan benzoate tablets are contraindicated in patients with n ischemic coronary artery disease angina pectoris history of myocardial infarction or documented silent ischemia or other significant underlying cardiovascular disease n n n see n n n warnings and precautions 51 coronary artery vasospasm including prinzmetals angina n n n see n n n warnings and precautions 51 history of stroke or transient ischemic attack tia n n n see n n n warnings and precautions 54 peripheral vascular disease pvdn n n see n n n warnings and precautions 55 ischemic bowel disease n n n see n n n warnings and precautions 55 uncontrolled hypertension n n n see n n n warnings and precautions 58 recent use ie within 24 hours of another 5htn n n 1 see n n n drug interactions 72 73 hemiplegic or basilar migraine concurrent administration or recent discontinuation ie within 2 weeks of a maoa inhibitor n n n seexa0n n n drug interactions 75 clinical pharmacology 123 hypersensitivity to rizatriptan benzoate tablets angioedema and anaphylaxis seen n n n see n n n adverse reactions 62 n history of ischemic heart disease or coronary artery vasospasm n n n 4 history of stroke or transient ischemic attack n n n 4 peripheral vascular disease n n n 4 ischemic bowel disease n n n 4 uncontrolled hypertension n n n 4 recent within 24 hours use of another 5htn n n 1 4 hemiplegic or basilar migraine n n n 4 maoa inhibitor used in the past 2 weeks n n n 4 hypersensitivity to rizatriptan n n n none none 4,",1
"trulicity is contraindicated in patients with a personal or family history of medullary thyroid carcinoma or in patients with multiple endocrine neoplasia syndrome type 2 4 51 trulicity is contraindicated in patients with a prior serious hypersensitivity reaction to trulicity or any of the product components 4 54  medullary thyroid carcinoma trulicity is contraindicated in patients with a personal or family history of medullary thyroid carcinoma mtc or in patients with multiple endocrine neoplasia syndrome type 2 men 2 see warnings and precautions 51  hypersensitivity trulicity is contraindicated in patients with a prior serious hypersensitivity reaction to dulaglutide or to any of the product components serious hypersensitivity reactions including anaphylactic reactions and angioedema have been reported with trulicity see warnings and precautions 54,",1
"gilenya is contraindicated in patients who have in the last 6 months experienced myocardial infarction unstable angina stroke tia decompensated heart failure requiring hospitalization or class iiiiv heart failure a history or presence of mobitz type ii seconddegree or thirddegree av block or sick sinus syndrome unless patient has a functioning pacemaker see warnings and precautions 51 a baseline qtc interval 500 msec cardiac arrhythmias requiring antiarrhythmic treatment with class ia or class iii antiarrhythmic drugs had a hypersensitivity reaction to fingolimod or any of the excipients in gilenya observed reactions include rash urticaria and angioedema upon treatment initiation see warnings and precautions 513 recent myocardial infarction unstable angina stroke transient ischemic attack decompensated heart failure with hospitalization or class iiiiv heart failure 4 history of mobitz type ii 2 nd rd 4 baseline qtc interval  500 msec 4 cardiac arrhythmias requiring antiarrhythmic treatment with class ia or class iii antiarrhythmic drugs 4 hypersensitivity to fingolimod or its excipients 4,",1
"torsemide tablets are contraindicated in patients with known hypersensitivity to torsemide tablets or to povidone torsemide tablets are contraindicated in patients who are anuric torsemide tablets are contraindicated in patients with hepatic coma hypersensitivity to torsemide tablets or povidone anuria and hepatic coma 4,",1
"methyldopa is contraindicated in patients with active hepatic disease such as acute hepatitis and active cirrhosis with liver disorders previously associated with methyldopa therapy see warnings with hypersensitivity to any component of this product on therapy with monoamine oxidase mao inhibitors,",1
"lindane shampoo is contraindicated in premature infants and individuals with known uncontrolled seizure disorders lindane shampoo is contraindicated for premature infants because their skin may be more permeable than that of full term infants and their liver enzymes may not be sufficiently developed to metabolize lindane lindane shampoo is also contraindicated for patients with crusted norwegian scabies and other skin conditions eg atopic dermatitis psoriasis that may increase systemic absorption of the drug lindane shampoo is contraindicated for patients with known uncontrolled seizure disorders and for individuals with a known sensitivity to the product or any of its components,",1
"loperamide hydrochloride capsules are contraindicated in patients with a known hypersensitivity to loperamide hydrochloride or to any of the excipients loperamide hydrochloride is contraindicated in patients with abdominal pain in the absence of diarrhea loperamide hydrochloride is not recommended in infants below 24 months of age loperamide hydrochloride should not be used as the primary therapy in patients with acute dysentery which is characterized by blood in stools and high fever in patients with acute ulcerative colitis in patients with bacterial enterocolitis caused by invasive organisms including salmonella shigella and campylobacter in patients with pseudomembranous colitis associated with the use of broadspectrum antibiotics,",1
"n hypersensitivity to clarithromycin or any macrolide drug n n n 41 cisapride pimozide lovastatinsimvastatin ergotaminedihydroergotamine n n n 42 45 46 history of cholestatic jaundicehepatic dysfunction with use of clarithromycin n n n 43 colchicine in renal or hepatic impairment n n n 44 n hypersensitivity to clarithromycin or any macrolide drug n n n 41 cisapride pimozide lovastatinsimvastatin ergotaminedihydroergotamine n n n 42 45 46 history of cholestatic jaundicehepatic dysfunction with use of clarithromycin n n n 43 colchicine in renal or hepatic impairment n n n 44 clarithromycin tablets are contraindicated in patients with a known hypersensitivity to clarithromycin erythromycin or any of the macrolide antibacterial drugs n n n see n n n warnings and precautions 51 concomitant administration of clarithromycin tablets with cisapride and pimozide is contraindicated n n n see n n n drug interactions 7 none there have been postmarketing reports of drug interactions when clarithromycin is coadministered with cisapride or pimozide resulting in cardiac arrhythmias qt prolongation ventricular tachycardia ventricular fibrillation and n n n torsades de pointes clarithromycin tablets are contraindicated in patients with a history of cholestatic jaundice or hepatic dysfunction associated with prior use of clarithromycin concomitant administration of clarithromycin tablets and colchicine is contraindicated in patients with renal or hepatic impairment do not use clarithromycin tablets concomitantly with hmgcoa reductase inhibitors statins that are extensively metabolized by cyp3a4 lovastatin or simvastatin due to the increased risk of myopathy including rhabdomyolysis n n n seexa0n n n warnings and precautions 54 drug interactions 7 concomitant administration of clarithromycin and ergotamine or dihydroergotamine is contraindicated n n n see n n n drug interactions 7 for information about contraindications of other drugs indicated in combination with clarithromycin tablets refer to their full prescribing information contraindications section,",0
"use of mefloquine hydrochloride tablets is contraindicated in patients with a known hypersensitivity to mefloquine or related compounds eg quinine and quinidine or to any of the excipients contained in the formulation mefloquine hydrochloride tablets should not be prescribed for prophylaxis in patients with active depression a recent history of depression generalized anxiety disorder psychosis or schizophrenia or other major psychiatric disorders or with a history of convulsions,",1
"doxapram is contraindicated in patients with known hypersensitivity to the drug or any of the injection components doxapram should not be used in patients with epilepsy or other convulsive disorders doxapram is contraindicated in patients with proven or suspected pulmonary embolism doxapram is contraindicated in patients with mechanical disorders of ventilation such as mechanical obstruction muscle paresis including neuromuscular blockade flail chest pneumothorax acute bronchial asthma pulmonary fibrosis or other conditions resulting in restriction of the chest wall muscles of respiration or alveolar expansion doxapram is contraindicated in patients with evidence of head injury cerebral vascular accident or cerebral edema and in those with significant cardiovascular impairment uncompensated heart failure severe coronary artery disease or severe hypertension including that associated with hyperthyroidism or pheochromocytoma see warnings,",1
"zafirlukast tablets are contraindicated in patients who are hypersensitive to zafirlukast or any of its inactive ingredients zafirlukast tablets are contraindicated in patients with hepatic impairment including hepatic cirrhosis,",1
"noctiva is contraindicated in patients with the following conditions due to an increased risk of severe hyponatremia hyponatremia or a history of hyponatremia see warnings and precautions 51 polydipsia primary nocturnal enuresis see use in specific populations 84 concomitant use with loop diuretics see warnings and precautions 51 concomitant use with systemic or inhaled glucocorticoids see warnings and precautions 51 71 renal impairment with an estimated glomerular filtration rate egfr below 50 mlmin173 m 2 see use in specific populations 86 known or suspected syndrome of inappropriate antidiuretic hormone siadh secretion during illnesses that can cause fluid or electrolyte imbalance such as gastroenteritis saltwasting nephropathies or systemic infection noctiva is contraindicated in patients with the following conditions because fluid retention increases the risk of worsening the underlying condition congestive heart failure new york heart association class ii to iv see warnings and precautions 52 uncontrolled hypertension hyponatremia or a history of hyponatremia 4 polydipsia 4 primary nocturnal enuresis 4 concomitant use with loop diuretics or systemic or inhaled glucocorticoids 4 estimated glomerular filtration rate below 50 mlmin173 m 2 4 syndrome of inappropriate antidiuretic hormone secretion siadh 4 during illnesses that can cause fluid or electrolyte imbalance 4 new york heart association nyha class iiiv congestive heart failure 4 uncontrolled hypertension 4,",1
"do not administer in the presence of diseases characterized by bleeding diathesis individuals with autoimmune disease may be at risk of exacerbating symptoms of the underlying disease possibly due to routine immunization patients who have experienced a recent myocardial infarction may not be tolerant of immunotherapy children with nephrotic syndrome probably should not receive injections due to immunization causing exacerbation of nephrotic disease,",1
"bumetanide is contraindicated in anuria although bumetanide tablets can be used to induce diuresis in renal insufficiency any marked increase in blood urea nitrogen or creatinine or the development of oliguria during therapy of patients with progressive renal disease is an indication for discontinuation of treatment with bumetanide tablets bumetanide is also contraindicated in patients in hepatic coma or in states of severe electrolyte depletion until the condition is improved or corrected bumetanide is contraindicated in patients hypersensitive to this drug,",1
"precocious puberty prostatic carcinoma or other androgendependent neoplasm prior allergic reaction to hcg hcg may cause fetal harm when administered to a pregnant woman combined hcgpms pregnant mares serum therapy has been noted to induce high incidences of external congenital anomalies in the offspring of mice in a dosedependent manner the potential extrapolation to humans has not been determined,",1
"tegsedi is contraindicated in patients with platelet count below 100 x 10 9 see warnings and precautions 51 history of acute glomerulonephritis caused by tegsedi see warnings and precautions 52 history of a hypersensitivity reaction to tegsedi see warnings and precautions 57 platelet count less than 100 x 10 9 4 51 history of acute glomerulonephritis caused by tegsedi 4 52 patients with a history of a hypersensitivity reaction to tegsedi 4 57,",1
"noctiva is contraindicated in patients with the following conditions due to an increased risk of severe hyponatremia hyponatremia or a history of hyponatremia see warnings and precautions 51 polydipsia primary nocturnal enuresis see use in specific populations 84 concomitant use with loop diuretics see warnings and precautions 51 concomitant use with systemic or inhaled glucocorticoids see warnings and precautions 51 71 renal impairment with an estimated glomerular filtration rate egfr below 50 mlmin173 m 2 see use in specific populations 86 known or suspected syndrome of inappropriate antidiuretic hormone siadh secretion during illnesses that can cause fluid or electrolyte imbalance such as gastroenteritis saltwasting nephropathies or systemic infection noctiva is contraindicated in patients with the following conditions because fluid retention increases the risk of worsening the underlying condition congestive heart failure new york heart association class ii to iv see warnings and precautions 52 uncontrolled hypertension hyponatremia or a history of hyponatremia 4 polydipsia 4 primary nocturnal enuresis 4 concomitant use with loop diuretics or systemic or inhaled glucocorticoids 4 estimated glomerular filtration rate below 50 mlmin173 m 2 4 syndrome of inappropriate antidiuretic hormone secretion siadh 4 during illnesses that can cause fluid or electrolyte imbalance 4 new york heart association nyha class iiiv congestive heart failure 4 uncontrolled hypertension 4,",1
"cuvposa is contraindicated in patients with medical conditions that preclude anticholinergic therapy eg glaucoma paralytic ileus unstable cardiovascular status in acute hemorrhage severe ulcerative colitis toxic megacolon complicating ulcerative colitis myasthenia gravis patients taking solid oral dosage forms of potassium chloride the passage of potassium chloride tablets through the gastrointestinal gi tract may be arrested or delayed with coadministration of cuvposa medical conditions that preclude anticholinergic therapy 4 concomitant use of solid oral dosage forms of potassium chloride 4,",1
"succinylcholine is contraindicated in persons with personal or familial history of malignant hyperthermia skeletal muscle myopathies and known hypersensitivity to the drug it is also contraindicated in patients after the acute phase of injury following major burns multiple trauma extensive denervation of skeletal muscle or upper motor neuron injury because succinylcholine administered to such individuals may result in severe hyperkalemia which may result in cardiac arrest see warnings,",0
"viberzixa0is contraindicated in patients n without a gallbladder these patients are at increased risk of developing serious adverse reactions of pancreatitis andor sphincter of oddi spasm see warnings and precautions 51 52 none with known or suspectedxa0biliary duct obstruction or sphincter of oddi disease or dysfunction these patients are at increased risk for sphincter of oddi spasm see warnings and precautions xa0 51 none with alcoholism alcohol abuse or alcohol addiction or in patients who drink more than 3 alcoholic beverages per day these patients are at increased risk for acute pancreatitis see warnings and precautions 51 none with a history of pancreatitisxa0or structural diseases of the pancreas including known or suspected pancreatic duct obstruction these patients are at increased risk for acute pancreatitisxa0 see warnings and precautions 51 none with a known hypersensitivity reaction to viberzi see warnings and precautions 53 none with severe hepatic impairment childpugh class cxa0these patients are at risk for significantly increased plasma concentrations of eluxadoline see use in specific populations 86 none with a history of chronic or severe constipation or sequelae from constipation or known or suspected mechanical gastrointestinal obstruction these patients may be at risk for severe complications of bowel obstructionxa0 see warnings and precautions 54 n patients without a gallbladder 4 none known or suspected biliary duct obstruction or sphincter of oddi disease or dysfunction 4 n alcoholism alcohol abuse alcohol addiction or drink more than 3 alcoholic beveragesday 4 none a history of pancreatitis structural diseases of the pancreas including known or suspected pancreatic duct obstruction 4 none patients with a known hypersensitivity reaction to viberzi 4 53 none severe hepatic impairment childpugh class c 4 86 none a history of chronic or severe constipation or sequelae from constipationxa0or known or suspected mechanical gastrointestinal obstruction 4,",1
"ketek is contraindicated in patients with myasthenia gravis ketek is contraindicated in patients with previous history of hepatitis andor jaundice associated with the use of ketek tablets or any macrolide antibiotic ketek is contraindicated in patients with a history of hypersensitivity to telithromycin andor any components of ketek tablets or any macrolide antibiotic concomitant administration of ketek with cisapride or pimozide is contraindicated see clinical pharmacology drugdrug interactions precautions concomitant administration of ketek and colchicine is contraindicated in patients with renal or hepatic impairment see warnings drug interactions precautions drug interactions,",1
"active hepatic disease such as hepatitis and cirrhosis is a contraindication for use of dantrolene sodium capsules dantrolene sodium capsules are contraindicated where spasticity is utilized to sustain upright posture and balance in locomotion or whenever spasticity is utilized to obtain or maintain increased function,",1
"isoniazid is contraindicated in patients who develop severe hypersensitivity reactions including druginduced hepatitis previous isoniazidassociated hepatic injury severe adverse reactions to isoniazid such as drug fever chills arthritis and acute liver disease of any etiology,",1
"mavenclad is contraindicated in patients with current malignancy see warnings and precautions 51 in pregnant women and in women and men of reproductive potential who do not plan to use effective contraception during mavenclad dosing and for 6 months after the last dose in each treatment course may cause fetal harm see warnings and precautions 52 use in specific populations 81 83 in patients infected with the human immunodeficiency virus hiv see warnings and precautions 54 in patients with active chronic infections eg hepatitis or tuberculosis see warnings and precautions 54 in patients with a history of hypersensitivity to cladribine see warnings and precautions 58 in women intending to breastfeed on a mavenclad treatment day and for 10 days after the last dose see use in specific populations 82 patients with current malignancy 4 pregnant women and women and men of reproductive potential who do not plan to use effective contraception during mavenclad dosing and for 6 months after the last dose in each treatment course 4 83 hiv infection 4 active chronic infections eg hepatitis or tuberculosis 4 history of hypersensitivity to cladribine 4 58 women intending to breastfeed on a mavenclad treatment day and for 10 days after the last dose 4 82,",1
"nateglinide tablets are contraindicated in patients with 1 known hypersensitivity to the drug or its inactive ingredients 2 type 1 diabetes 3 diabetic ketoacidosis this condition should be treated with insulin,",1
"injectable midazolam in contraindicated in patients with a known hypersensitivity to the drug benzodiazepines are contraindicated in patients with acute narrowangle glaucoma benzodiazepines may be used in patiens with openangle glaucoma only if they are receiving appropriate therapy measurements of intraocular pressure in patients without eye disease show a moderate lowering following induction with midazolam patients with glaucoma have not been studied midazolam injection is not intended for intrathecal or epidural administration due to the presence of the preservative benzyl alcohol in the dosage form midazoalm injection is contraindicated for use in premature infants because the formulation contains benzyl alcohol seexa0 n warnings n none n ufeffprecautions pediatric use,",1
"urocit in patients with hyperkalemia or who have conditions predisposing them to hyperkalemia as a further rise in serum potassium concentration may produce cardiac arrest such conditions include chronic renal failure uncontrolled diabetes mellitus acute dehydration strenuous physical exercise in unconditioned individuals adrenal insufficiency extensive tissue breakdown or the administration of a potassiumsparing agent such as triamterene spironolactone or amiloride in patients in whom there is cause for arrest or delay in tablet passage through the gastrointestinal tract such as those suffering from delayed gastric emptying esophageal compression intestinal obstruction or stricture or those taking anticholinergic medication in patients with peptic ulcer disease because of its ulcerogenic potential in patients with active urinary tract infection with either ureasplitting or other organisms in association with either calcium or struvite stones the ability of urocit in patients with renal insufficiency glomerular filtration rate of less than 07 mlkgmin because of the danger of soft tissue calcification and increased risk for the development of hyperkalemia patients with hyperkalemia or who have conditions predisposing them to hyperkalemia such conditions include chronic renal failure uncontrolled diabetes mellitus acute dehydration strenuous physical exercise in unconditioned individuals adrenal insufficiency extensive tissue breakdown 4 patients for whom there is cause for arrest or delay in tablet passage through the gastrointestinal tract such as those suffering from delayed gastric emptying esophageal compression intestinal obstruction or stricture 4 patients with peptic ulcer disease 4 patients with active urinary tract infection 4 patients with renal insufficiency glomerular filtration rate of less than 07 mlkgmin 4,",1
"afrezza is contraindicated in patients with the following during episodes of hypoglycemia chronic lung disease such as asthma or chronic obstructive pulmonary disease copd because of the risk of acute bronchospasm warnings and precautions 51 hypersensitivity to regular human insulin or any of the afrezza excipients see warnings and precautions 57 during episodes of hypoglycemia 4 chronic lung disease such as asthma or chronic obstructive pulmonary disease 4 hypersensitivity to regular human insulin or any of the afrezza excipients 4,",1
"isoniazid is contraindicated in patients who develop severe hypersensitivity reactions including druginduced hepatitis previous isoniazidassociated hepatic injury severe adverse reactions to isoniazid such as drug fever chills arthritis and acute liver disease of any etiology,",0
