text,label
capecitabine is a nucleoside metabolic inhibitor with antineoplastic activity indicated for adjuvant colon cancer 11 patients with dukes c colon cancer metastatic colorectal cancer 11 firstline as monotherapy when treatment with fluoropyrimidine therapy alone is preferred metastatic breast cancer 12 in combination with docetaxel after failure of prior anthracyclinecontaining therapy as monotherapy in patients resistant to both paclitaxel and an anthracyclinecontaining regimen capecitabine tablets usp is indicated as a single agent for adjuvant treatment in patients with dukes c colon cancer who have undergone complete resection of the primary tumor when treatment with fluoropyrimidine therapy alone is preferred capecitabine was noninferior to 5 fluorouracil and leucovorin 5fulv for diseasefree survival dfs physicians should consider results of combination chemotherapy trials which have shown improvement in dfs and os when prescribing singleagent capecitabine in the adjuvant treatment of dukes c colon cancercapecitabine tablets usp are indicated as firstline treatment of patients with metastatic colorectal carcinoma when treatment with fluoropyrimidine therapy alone is preferred combination chemotherapy has shown a survival benefit compared to 5fulv alone a survival benefit over 5fulv has not been demonstrated with capecitabine tablets monotherapy use of capecitabine tablets usp instead of 5fulv in combinations has not been adequately studied to assure safety or preservation of the survival advantage capecitabine tablets usp in combination with docetaxel are indicated for the treatment of patients with metastatic breast cancer after failure of prior anthracyclinecontaining chemotherapy capecitabine tablets monotherapy is also indicated for the treatment of patients with metastatic breast cancer resistant to both paclitaxel and an anthracyclinecontaining chemotherapy regimen or resistant to paclitaxel and for whom further anthracycline therapy is not indicated eg patients who have received cumulative doses of 400 mgm2 of doxorubicin or doxorubicin equivalents resistance is defined as progressive disease while on treatment with or without an initial response or relapse within 6 months of completing treatment with an anthracyclinecontaining adjuvant regimen,3
jakafi is a kinase inhibitor indicated for treatment of patients with intermediate or highrisk myelofibrosis including primary myelofibrosis postpolycythemia vera myelofibrosis and postessential thrombocythemia myelofibrosis 11polycythemia vera who have had an inadequate response to or are intolerant of hydroxyurea 12jakafi is indicated for treatment of patients with intermediate or highrisk myelofibrosis mf including primary mf postpolycythemia vera mf and postessential thrombocythemia mfjakafi is indicated for treatment of patients with polycythemia vera pv who have had an inadequate response to or are intolerant of hydroxyurea,3
in patients who are hypersensitive to the drug or its ingredients phenazopyridine is contraindicated in patients with renal insufficiency severe liver disease severe hepatitis or pyelonephritis of pregnancy it should be used cautiously in the presence of gi disturbances,2
gynazole 1r butoconazole nitrate vaginal cream usp 2 is indicated for the local treatment of vulvovaginal candidiasis infections caused by candidaclinical studies note precautions pregnancy,3
miconazole nitrate vaginal suppositories usp 200 mg are indicated for the local treatment of vulvovaginal candidiasis moniliasis effectiveness in pregnancy has not been established as miconazole nitrate is effective only for candidal vulvovaginitis the diagnosis should be confirmed by koh smear andor cultures other pathogens commonly associated with vulvovaginitis trichomonas haemophilus vaginalis gardnerella,3
terconazole vaginal cream 04 is indicated for the local treatment of vulvovaginal candidiasis moniliasis as terconazole vaginal cream 04 is effective only for vulvovaginitis caused by the genus candida the diagnosis should be confirmed by koh smears andor cultures,3
sulfadiazine tablets usp are indicated in the following conditionschancroidtrachomainclusion conjunctivitisnocardiosisurinary tract infections primarily pyelonephritis pyelitis and cystitis in the absence of obstructive uropathy or foreign bodies when these infections are caused by susceptible strains of the following organisms escherichia coliklebsiellaenterobacterstaphylococcus aureusproteus mirabilisp vulgaristoxoplasmosis encephalitis in patients with and without acquired immunodeficiency syndrome as adjunctive therapy with pyrimethaminemalaria due to chloroquineresistant strains of plasmodium falciparumprophylaxis of meningococcal meningitis when sulfonamidesensitive group a strains are known to prevail in family groups or larger closed populations the prophylactic usefulness of sulfonamides when group b or c infections are prevalent is not proved and may be harmful in closed population groupsmeningococcal meningitis when the organism has been demonstrated to be susceptibleacute otitis media due to haemophilus influenzaeprophylaxis against recurrences of rheumatic fever as an alternative to penicillin h influenzaeimportant notes in vitrocurrently the increasing frequency of resistant organisms limits the usefulness of antibacterial agents including the sulfonamides especially in the treatment of recurrent and complicated urinary tract infectionswide variation in blood levels may result with identical doses blood levels should be measured in patients receiving sulfonamides for serious infections free sulfonamide blood levels of 5 mg to 15 mg per 100 ml may be considered therapeutically effective for most infections and blood levels of 12 mg to 15 mg per 100 ml may be considered optimal for serious infections twenty mg per 100 ml should be the maximum total sulfonamide level since adverse reactions occur more frequently above this level,3
sulfadiazine tablets usp are indicated in the following conditionschancroidtrachomainclusion conjunctivitisnocardiosisurinary tract infections primarily pyelonephritis pyelitis and cystitis in the absence of obstructive uropathy or foreign bodies when these infections are caused by susceptible strains of the following organisms escherichia coliklebsiellaenterobacterstaphylococcus aureusproteus mirabilisp vulgaristoxoplasmosis encephalitis in patients with and without acquired immunodeficiency syndrome as adjunctive therapy with pyrimethaminemalaria due to chloroquineresistant strains of plasmodium falciparumprophylaxis of meningococcal meningitis when sulfonamidesensitive group a strains are known to prevail in family groups or larger closed populations the prophylactic usefulness of sulfonamides when group b or c infections are prevalent is not proved and may be harmful in closed population groupsmeningococcal meningitis when the organism has been demonstrated to be susceptibleacute otitis media due to haemophilus influenzaeprophylaxis against recurrences of rheumatic fever as an alternative to penicillin h influenzaeimportant notes in vitrocurrently the increasing frequency of resistant organisms limits the usefulness of antibacterial agents including the sulfonamides especially in the treatment of recurrent and complicated urinary tract infectionswide variation in blood levels may result with identical doses blood levels should be measured in patients receiving sulfonamides for serious infections free sulfonamide blood levels of 5 mg to 15 mg per 100 ml may be considered therapeutically effective for most infections and blood levels of 12 mg to 15 mg per 100 ml may be considered optimal for serious infections twenty mg per 100 ml should be the maximum total sulfonamide level since adverse reactions occur more frequently above this level,3
pulmonary hypertension advanced arteriosclerosis hyperthyroidism known hypersensitivity or idiosyncrasy to the sympathomimetic amines glaucoma severe hypertension see precautionsagitated statespatients with a history of drug abuseuse in combination with other anorectic agents is contraindicatedduring or within 14 days following the administration of monoamine oxidase inhibitors hypertensive crises may result,1
gilenya is indicated for the treatment of relapsing forms of multiple sclerosis ms in patients 10 years of age and oldergilenya is a sphingosine 1phosphate receptor modulator indicated for the treatment of relapsing forms of multiple sclerosis ms in patients 10 years of age and older 1,3
rebif interferon beta1a is indicated for the treatment of patients with relapsing forms of multiple sclerosis to decrease the frequency of clinical exacerbations and delay the accumulation of physical disabilityrebif is an interferon beta indicated for the treatment of patients with relapsing forms of multiple sclerosis to decrease the frequency of clinical exacerbations and delay the accumulation of physical disability 1,3
extavia interferon beta1b is indicated for the treatment of relapsing forms of multiple sclerosis ms to reduce the frequency of clinical exacerbations patients with multiple sclerosis in whom efficacy has been demonstrated include patients who have experienced a first clinical episode and have magnetic resonance imaging mri features consistent with msextavia is an interferon beta indicated for the treatment of relapsing forms of multiple sclerosis ms to reduce the frequency of clinical exacerbations patients with ms in whom efficacy has been demonstrated include patients who have experienced a first clinical episode and have mri features consistent with ms 1,3
glatiramer acetate injection is indicated for the treatment of patients with relapsing forms of multiple sclerosis glatiramer acetate injection is indicated for the treatment of patients with relapsingforms of multiple sclerosis 1,3
mavenclad is indicated for the treatment of relapsing forms of multiple sclerosis ms to include relapsingremitting disease and active secondary progressive disease in adults because of its safety profile use of mavenclad is generally recommended for patients who have had an inadequate response to or are unable to tolerate an alternate drug indicated for the treatment of ms see warnings and precautions 5mavenclad is a purine antimetabolite indicated for the treatment of relapsing forms of multiple sclerosis ms to include relapsingremitting disease and active secondary progressive disease in adults because of its safety profile use of mavenclad is generally recommended for patients who have had an inadequate response to or are unable to tolerate an alternate drug indicated for the treatment of ms see warnings and precautions 51 limitations of usemavenclad is not recommended for use in patients with clinically isolated syndrome cis because of its safety profile see warnings and precautions 51 limitations of usemavenclad is not recommended for use in patients with clinically isolated syndrome cis because of its safety profile see warnings and precautions 5,3
tysabri is an integrin receptor antagonist indicated for treatment of multiple sclerosis ms tysabri is indicated as monotherapy for the treatment of patients with relapsing forms of multiple sclerosis tysabri increases the risk of pml when initiating and continuing treatment with tysabri physicians should consider whether the expected benefit of tysabri is sufficient to offset this risk see important information regarding the risk of pml with tysabri 1151 crohns disease cd tysabri is indicated for inducing and maintaining clinical response and remission in adult patients with moderately to severely active crohns disease with evidence of inflammation who have had an inadequate response to or are unable to tolerate conventional cd therapies and inhibitors of tnfa 12important limitations in cd tysabri should not be used in combination with immunosuppressants or inhibitors of tnfa 12tysabri is indicated as monotherapy for the treatment of patients with relapsing forms of multiple sclerosis tysabri increases the risk of pml when initiating and continuing treatment with tysabri physicians should consider whether the expected benefit of tysabri is sufficient to offset this risk see important information regarding the risk of pml with tysabri see warnings and precautions 51tysabri is indicated for inducing and maintaining clinical response and remission in adult patients with moderately to severely active crohns disease with evidence of inflammation who have had an inadequate response to or are unable to tolerate conventional cd therapies and inhibitors of tnfa tysabri should not be used in combination with immunosuppressants eg 6mercaptopurine azathioprine cyclosporine or methotrexate or inhibitors of tnfa see warnings and precautions 51,3
dalfampridine extendedrelease tablets are indicated as a treatment to improve walking in adult patients with multiple sclerosis ms this was demonstrated by an increase in walking speed see clinical studies 14 dalfampridine extendedrelease tablets are a potassium channel blocker indicated to improve walking in adult patients with multiple sclerosis ms this was demonstrated by an increase in walking speed 114,3
teriflunomide tablets are indicated for the treatment of patients with relapsing forms of multiple sclerosisteriflunomide tablets are a pyrimidine synthesis inhibitor indicated for the treatment of patients with relapsing forms of multiple sclerosis 1,3
hypersensitivityceftriaxone for injection is contraindicated in patients with known hypersensitivity to ceftriaxone any of its excipients or to any other cephalosporin patients with previous hypersensitivity reactions to penicillin and other beta lactam antibacterial agents may be at greater risk of hypersensitivity to ceftriaxone see warnings hypersensitivity neonates premature neonatesceftriaxone for injection is contraindicated in premature neonates up to a postmenstrual age of 41 weeks gestational age chronological age hyperbilirubinemic neonates hyperbilirubinemic neonates should not be treated with ceftriaxone for injection ceftriaxone can displace bilirubin from its binding to serum albumin leading to a risk of bilirubin encephalopathy in these patients neonates requiring calcium containing iv solutionsceftriaxone for injection is contraindicated in neonates 28 days if they require or are expected to require treatment with calciumcontaining iv solutions including continuous calcium containing infusions such as parenteral nutrition because of the risk of precipitation of ceftriaxonecalcium see clinical pharmacologywarnings dosage and administrationcases of fatal outcomes in which a crystalline material was observed in the lungs and kidneys at autopsy have been reported in neonates receiving ceftriaxone for injection and calcium containing fluidsin some of these cases the same intravenous infusion line was used for both ceftriaxone for injection and calciumcontaining fluids and in some a precipitate was observed in the intravenous infusion line there have been no similar reports in patients other than neonates lidocaineintravenous administration of ceftriaxone solutions containing lidocaine is contraindicated when lidocaine solution is used as a solvent with ceftriaxone for intramuscular injection exclude all contraindications to lidocaine refer to the prescribing information of lidocaine,3
topotecan hydrochloride for injection is a topoisomerase inhibitor indicated for treatment of patients with metastatic ovarian cancer after disease progression on or after initial or subsequent chemotherapy as a single agent 11 patients with small cell lung cancer slsc platinumsensitive disease who progressed at least 60 days after initiation of firstline chemotherapy as a single agent 12 patients with stage ivb recurrent or persistent cervical cancer which is not amenable to curative treatment in combination with cisplatin 13topotecan hydrochloride for injection as a single agent is indicated for the treatment of patients with metastatic ovarian cancer after disease progression on or after initial or subsequent chemotherapy topotecan hydrochloride for injection as a single agent is indicated for the treatment of patients with small cell lung cancer sclc with platinumsensitive disease who progressed at least 60 days after initiation of firstline chemotherapy topotecan hydrochloride for injection in combination with cisplatin is indicated for the treatment of patients with stage ivb recurrent or persistent cervical cancer of the cervix not amenable to curative treatment,3
topotecan hydrochloride for injection is a topoisomerase inhibitor indicated for treatment of patients with metastatic ovarian cancer after disease progression on or after initial or subsequent chemotherapy as a single agent 11 patients with small cell lung cancer slsc platinumsensitive disease who progressed at least 60 days after initiation of firstline chemotherapy as a single agent 12 patients with stage ivb recurrent or persistent cervical cancer which is not amenable to curative treatment in combination with cisplatin 13topotecan hydrochloride for injection as a single agent is indicated for the treatment of patients with metastatic ovarian cancer after disease progression on or after initial or subsequent chemotherapy topotecan hydrochloride for injection as a single agent is indicated for the treatment of patients with small cell lung cancer sclc with platinumsensitive disease who progressed at least 60 days after initiation of firstline chemotherapy topotecan hydrochloride for injection in combination with cisplatin is indicated for the treatment of patients with stage ivb recurrent or persistent cervical cancer of the cervix not amenable to curative treatment,3
topotecan hydrochloride for injection is a topoisomerase inhibitor indicated for treatment of patients with metastatic ovarian cancer after disease progression on or after initial or subsequent chemotherapy as a single agent 11 patients with small cell lung cancer slsc platinumsensitive disease who progressed at least 60 days after initiation of firstline chemotherapy as a single agent 12 patients with stage ivb recurrent or persistent cervical cancer which is not amenable to curative treatment in combination with cisplatin 13topotecan hydrochloride for injection as a single agent is indicated for the treatment of patients with metastatic ovarian cancer after disease progression on or after initial or subsequent chemotherapy topotecan hydrochloride for injection as a single agent is indicated for the treatment of patients with small cell lung cancer sclc with platinumsensitive disease who progressed at least 60 days after initiation of firstline chemotherapy topotecan hydrochloride for injection in combination with cisplatin is indicated for the treatment of patients with stage ivb recurrent or persistent cervical cancer of the cervix not amenable to curative treatment,3
somatuline depot is a somatostatin analog indicated for the longterm treatment of acromegalic patients who have had an inadequate response to or cannot be treated with surgery andor radiotherapy 11the treatment of adult patients with unresectable well or moderatelydifferentiated locally advanced or metastatic gastroenteropancreatic neuroendocrine tumors gepnets to improve progressionfree survival 12the treatment of adults with carcinoid syndrome when used it reduces the frequency of shortacting somatostatin analog rescue therapy 13somatuline depot is indicated for the longterm treatment of acromegalic patients who have had an inadequate response to surgery andor radiotherapy or for whom surgery andor radiotherapy is not an optionthe goal of treatment in acromegaly is to reduce growth hormone gh and insulin growth factor1 igf1 levels to normalsomatuline depot is indicated for the treatment of adult patients with unresectable well or moderately differentiated locally advanced or metastatic gastroenteropancreatic neuroendocrine tumors gepnets to improve progressionfree survivalsomatuline depot is indicated for the treatment of adults with carcinoid syndrome when used it reduces the frequency of shortacting somatostatin analog rescue therapy,3
somavert is indicated for the treatment of acromegaly in patients who have had an inadequate response to surgery or radiation therapy or for whom these therapies are not appropriate the goal of treatment is to normalize serum insulinlike growth factori igfi levelssomavert is a growth hormone receptor antagonist indicated for the treatment of acromegaly in patients who have had an inadequate response to surgery or radiation therapy or for whom these therapies are not appropriate the goal of treatment is to normalize serum insulinlike growth factori igfi levels1,3
signifor lar is a somatostatin analog indicated for the treatment of patients with acromegaly who have had an inadequate response to surgery andor for whom surgery is not an option 11patients with cushings disease for whom pituitary surgery is not an option or has not been curative 12signifor lar is indicated for the treatment of patients with acromegaly who have had an inadequate response to surgery andor for whom surgery is not an option signifor lar is indicated for the treatment of patients with cushings disease for whom pituitary surgery is not an option or has not been curative,3
alomider lodoxamide tromethamine ophthalmic solution 01 is indicated in the treatment of the ocular disorders referred to by the terms vernal keratoconjunctivitis vernal conjunctivitis and vernal keratitis,3
imiquimod cream is indicated for the topical treatment of clinically typical nonhyperkeratotic nonhypertrophic actinic keratoses ak on the face or scalp in immunocompetent adults 11 biopsyconfirmed primary superficial basal cell carcinoma sbcc in immunocompetent adults maximum tumor diameter of 20 cm on trunk neck or extremities excluding hands and feet only when surgical methods are medically less appropriate and patient followup can be reasonably assured 12 external genital and perianal wartscondyloma acuminata in patients 12 years old or older 13limitations of use efficacy was not demonstrated for molluscum contagiosum in children aged 212 1484imiquimod cream is indicated for the topical treatment of clinically typical nonhyperkeratotic nonhypertrophic actinic keratoses on the face or scalp in immunocompetent adultsimiquimod cream is indicated for the topical treatment of biopsyconfirmed primary superficial basal cell carcinoma sbcc in immunocompetent adults with a maximum tumor diameter of 20 cm located on the trunk excluding anogenital skin neck or extremities excluding hands and feet only when surgical methods are medically less appropriate and patient followup can be reasonably assuredthe histological diagnosis of superficialimiquimod cream is indicated for the treatment of external genital and perianal wartscondyloma acuminata in patients 12 years old and olderimiquimod cream has been evaluated in children ages 2 to 12 years with molluscum contagiosum and these studies failed to demonstrate efficacy see use in specific populations84the safety and efficacy of imiquimod cream in immunosuppressed patients have not been establishedimiquimod cream should be used with caution in patients with preexisting autoimmune conditionsthe efficacy and safety of imiquimod cream have not been established for patients with basal cell nevus syndrome or xeroderma pigmentosum,3
imiquimod cream is indicated for the topical treatment of clinically typical nonhyperkeratotic nonhypertrophic actinic keratoses ak on the face or scalp in immunocompetent adults 11 biopsyconfirmed primary superficial basal cell carcinoma sbcc in immunocompetent adults maximum tumor diameter of 20 cm on trunk neck or extremities excluding hands and feet only when surgical methods are medically less appropriate and patient followup can be reasonably assured 12 external genital and perianal wartscondyloma acuminata in patients 12 years old or older 13limitations of use efficacy was not demonstrated for molluscum contagiosum in children aged 212 1484imiquimod cream is indicated for the topical treatment of clinically typical nonhyperkeratotic nonhypertrophic actinic keratoses on the face or scalp in immunocompetent adultsimiquimod cream is indicated for the topical treatment of biopsyconfirmed primary superficial basal cell carcinoma sbcc in immunocompetent adults with a maximum tumor diameter of 20 cm located on the trunk excluding anogenital skin neck or extremities excluding hands and feet only when surgical methods are medically less appropriate and patient followup can be reasonably assuredthe histological diagnosis of superficialimiquimod cream is indicated for the treatment of external genital and perianal wartscondyloma acuminata in patients 12 years old and olderimiquimod cream has been evaluated in children ages 2 to 12 years with molluscum contagiosum and these studies failed to demonstrate efficacy see use in specific populations84the safety and efficacy of imiquimod cream in immunosuppressed patients have not been establishedimiquimod cream should be used with caution in patients with preexisting autoimmune conditionsthe efficacy and safety of imiquimod cream have not been established for patients with basal cell nevus syndrome or xeroderma pigmentosum,3
erivedge is indicated for the treatment of adults with metastatic basal cell carcinoma or with locally advanced basal cell carcinoma that has recurred following surgery or who are not candidates for surgery and who are not candidates for radiationerivedger1,3
erivedge is indicated for the treatment of adults with metastatic basal cell carcinoma or with locally advanced basal cell carcinoma that has recurred following surgery or who are not candidates for surgery and who are not candidates for radiationerivedger1,3
odomzo sonidegib is indicated for the treatment of adult patients with locally advanced basal cell carcinoma bcc that has recurred following surgery or radiation therapy or those who are not candidates for surgery or radiation therapyodomzo is a hedgehog pathway inhibitor indicated for the treatment of adult patients with locally advanced basal cell carcinoma bcc that has recurred following surgery or radiation therapy or those who are not candidates for surgery or radiation therapy 1,3
odomzo sonidegib is indicated for the treatment of adult patients with locally advanced basal cell carcinoma bcc that has recurred following surgery or radiation therapy or those who are not candidates for surgery or radiation therapyodomzo is a hedgehog pathway inhibitor indicated for the treatment of adult patients with locally advanced basal cell carcinoma bcc that has recurred following surgery or radiation therapy or those who are not candidates for surgery or radiation therapy 1,3
ridaura auranofin is indicated in the management of adults with active classical or definite rheumatoid arthritis ara criteria who have had an insufficient therapeutic response to or are intolerant of an adequate trial of full doses of one or more nonsteroidal antiinflammatory drugs ridaura should be added to a comprehensive baseline program including nondrug therapiesunlike antiinflammatory drugs ridaura does not produce an immediate response therapeutic effects may be seen after three to four months of treatment although improvement has not been seen in some patients before six monthswhen cartilage and bone damage has already occurred gold cannot reverse structural damage to joints caused by previous disease the greatest potential benefit occurs in patients with active synovitis particularly in its early stagein controlled clinical trials comparing ridaura with injectable gold ridaura was associated with fewer dropouts due to adverse reactions while injectable gold was associated with fewer dropouts for inadequate or poor therapeutic effect physicians should consider these findings when deciding on the use of ridaura in patients who are candidates for chrysotherapy,3
ridaura auranofin is indicated in the management of adults with active classical or definite rheumatoid arthritis ara criteria who have had an insufficient therapeutic response to or are intolerant of an adequate trial of full doses of one or more nonsteroidal antiinflammatory drugs ridaura should be added to a comprehensive baseline program including nondrug therapiesunlike antiinflammatory drugs ridaura does not produce an immediate response therapeutic effects may be seen after three to four months of treatment although improvement has not been seen in some patients before six monthswhen cartilage and bone damage has already occurred gold cannot reverse structural damage to joints caused by previous disease the greatest potential benefit occurs in patients with active synovitis particularly in its early stagein controlled clinical trials comparing ridaura with injectable gold ridaura was associated with fewer dropouts due to adverse reactions while injectable gold was associated with fewer dropouts for inadequate or poor therapeutic effect physicians should consider these findings when deciding on the use of ridaura in patients who are candidates for chrysotherapy,3
ridaura auranofin is indicated in the management of adults with active classical or definite rheumatoid arthritis ara criteria who have had an insufficient therapeutic response to or are intolerant of an adequate trial of full doses of one or more nonsteroidal antiinflammatory drugs ridaura should be added to a comprehensive baseline program including nondrug therapiesunlike antiinflammatory drugs ridaura does not produce an immediate response therapeutic effects may be seen after three to four months of treatment although improvement has not been seen in some patients before six monthswhen cartilage and bone damage has already occurred gold cannot reverse structural damage to joints caused by previous disease the greatest potential benefit occurs in patients with active synovitis particularly in its early stagein controlled clinical trials comparing ridaura with injectable gold ridaura was associated with fewer dropouts due to adverse reactions while injectable gold was associated with fewer dropouts for inadequate or poor therapeutic effect physicians should consider these findings when deciding on the use of ridaura in patients who are candidates for chrysotherapy,3
history of hypersensitivity to rifaximin rifamycin antimicrobial agents or any of the components of xifaxan 41 xifaxan is contraindicated in patients with a hypersensitivity to rifaximin any of the rifamycin antimicrobial agents or any of the components in xifaxan hypersensitivity reactions have included exfoliative dermatitis angioneurotic edema and anaphylaxis see adverse reactions 62,1
ridaura auranofin is contraindicated in patients with a history of any of the following goldinduced disorders anaphylactic reactions necrotizing enterocolitis pulmonary fibrosis exfoliative dermatitis bone marrow aplasia or other severe hematologic disorders,1
pimecrolimus cream 1 is indicated as secondline therapy for the shortterm and noncontinuous chronic treatment of mild to moderate atopic dermatitis in nonimmunocompromised adults and children 2 years of age and older who have failed to respond adequately to other topical prescription treatments or when those treatments are not advisable pimecrolimus cream 1 is not indicated for use in children less than 2 years of age warnings and precautions 51use in specific populations 84pimecrolimus cream 1 is a calcineurin inhibitor immunosuppressant indicated as secondline therapy for the shortterm and noncontinuous chronic treatment of mild to moderate atopic dermatitis in nonimmunocompromised adults and children 2 years of age and older who have failed to respond adequately to other topical prescription treatments or when those treatments are not advisable 1,3
pimecrolimus cream 1 is indicated as secondline therapy for the shortterm and noncontinuous chronic treatment of mild to moderate atopic dermatitis in nonimmunocompromised adults and children 2 years of age and older who have failed to respond adequately to other topical prescription treatments or when those treatments are not advisable pimecrolimus cream 1 is not indicated for use in children less than 2 years of age warnings and precautions 51use in specific populations 84pimecrolimus cream 1 is a calcineurin inhibitor immunosuppressant indicated as secondline therapy for the shortterm and noncontinuous chronic treatment of mild to moderate atopic dermatitis in nonimmunocompromised adults and children 2 years of age and older who have failed to respond adequately to other topical prescription treatments or when those treatments are not advisable 1,3
lindane shampoo is contraindicated in premature infants and individuals with known uncontrolled seizure disorderslindane shampoo is contraindicated for premature infants because their skin may be more permeable than that of full term infants and their liver enzymes may not be sufficiently developed to metabolize lindanelindane shampoo is also contraindicated for patients with crusted norwegian scabies and other skin conditions eg atopic dermatitis psoriasis that may increase systemic absorption of the druglindane shampoo is contraindicated for patients with known uncontrolled seizure disorders and for individuals with a known sensitivity to the product or any of its components,0
this product is a liquid antiseborrheic antifungal preparation useful for the treatment of seborrheic dermatitis of the scalp dandruff and tinea versicolor urea hydrates and is useful for conditions such as dry scalp,3
rivastigmine tartrate capsules are contraindicated in patients with known hypersensitivity to rivastigmine other carbamate derivatives or other components of the formulation see description 11a previous history of application site reaction with rivastigmine transdermal patch suggestive of allergic contact dermatitis in the absence of negative allergy testing see warnings and precautions 52isolated cases of generalized skin reactions have been described in postmarketing experience see adverse reactions 62 known hypersensitivity to rivastigmine other carbamate derivatives or other components of the formulation 4history of application site reaction with rivastigmine transdermal patch suggestive of allergic contact dermatitis in the absence of negative allergy testing 4 52,0
rivastigmine tartrate capsules are contraindicated in patients with known hypersensitivity to rivastigmine other carbamate derivatives or other components of the formulation see description 11a previous history of application site reaction with rivastigmine transdermal patch suggestive of allergic contact dermatitis in the absence of negative allergy testing see warnings and precautions 52isolated cases of generalized skin reactions have been described in postmarketing experience see adverse reactions 62 known hypersensitivity to rivastigmine other carbamate derivatives or other components of the formulation 4history of application site reaction with rivastigmine transdermal patch suggestive of allergic contact dermatitis in the absence of negative allergy testing 4 52,3
rivastigmine tartrate capsules are contraindicated in patients with known hypersensitivity to rivastigmine other carbamate derivatives or other components of the formulation see description 11a previous history of application site reaction with rivastigmine transdermal patch suggestive of allergic contact dermatitis in the absence of negative allergy testing see warnings and precautions 52isolated cases of generalized skin reactions have been described in postmarketing experience see adverse reactions 62 known hypersensitivity to rivastigmine other carbamate derivatives or other components of the formulation 4history of application site reaction with rivastigmine transdermal patch suggestive of allergic contact dermatitis in the absence of negative allergy testing 4 52,0
allergy to any component of tubersol or an anaphylactic or other allergic reaction to a previous test of tuberculin ppd is a contraindication to the use of tubersol see descriptionhow suppliedtubersol should not be administered to persons who have had a severe reaction eg necrosis blistering anaphylactic shock or ulcerations to a previous tstpersons with documented active tuberculosis or a clear history of treatment for tb infection or disease 10persons with extensive burns or eczema,0
ofev is indicated for the treatment of idiopathic pulmonary fibrosis ipfofev is a kinase inhibitor indicated for the treatment of idiopathic pulmonary fibrosis ipf 1,3
ofev is indicated for the treatment of idiopathic pulmonary fibrosis ipfofev is a kinase inhibitor indicated for the treatment of idiopathic pulmonary fibrosis ipf 1,3
pindolol tablets are contraindicated in 1 bronchial asthma 2 overt cardiac failure 3 cardiogenic shock 4 second and third degree heart block 5 severe bradycardia see warnings,2
nadolol tablets are contraindicated in bronchial asthma sinus bradycardia and greater than first degree conduction block cardiogenic shock and overt cardiac failure see warnings,2
xolair is an antiige antibody indicated for moderate to severe persistent asthma in patients 6 years of age and older with a positive skin test or in vitro reactivity to a perennial aeroallergen and symptoms that are inadequately controlled with inhaled corticosteroids 11 chronic idiopathic urticaria in adults and adolescents 12 years of age and older who remain symptomatic despite h1 antihistamine treatment 12limitations of use not indicated for other allergic conditions or other forms of urticaria 1112 not indicated for acute bronchospasm or status asthmaticus 1153xolair is indicated for patients 6 years of age and older with moderate to severe persistent asthma who have a positive skin test or in vitro reactivity to a perennial aeroallergen and whose symptoms are inadequately controlled with inhaled corticosteroidsxolair has been shown to decrease the incidence of asthma exacerbations in these patients limitations of use xolair is not indicated for the relief of acute bronchospasm or status asthmaticusxolair is not indicated for treatment of other allergic conditionsxolair is indicated for the treatment of adults and adolescents 12 years of age and older with chronic idiopathic urticaria who remain symptomatic despite h1 antihistamine treatment limitation of usexolair is not indicated for treatment of other forms of urticaria,3
intravenous theophylline is indicated as an adjunct to inhaled beta2 selective agonists and systemically administered corticosteroids for the treatment of acute exacerbations of the symptoms and reversible airflow obstruction associated with asthma and other chronic lung diseases eg emphysema and chronic bronchitis,2
intravenous theophylline is indicated as an adjunct to inhaled beta2 selective agonists and systemically administered corticosteroids for the treatment of acute exacerbations of the symptoms and reversible airflow obstruction associated with asthma and other chronic lung diseases eg emphysema and chronic bronchitis,3
montelukast sodium tablets are a leukotriene receptor antagonist indicated for prophylaxis and chronic treatment of asthma in patients 2 years of age and older 11acute prevention of exerciseinduced bronchoconstriction eib in patients 15 years of age and older 12relief of symptoms of allergic rhinitis ar seasonal allergic rhinitis sar in patients 2 years of age and older and perennial allergic rhinitis par in patients 2 years of age and older 13montelukast sodium is indicated for the prophylaxis and chronic treatment of asthma in adults and pediatric patients 2 years of age and older montelukast sodium is indicated for prevention of exerciseinduced bronchoconstriction eib in patients 15 years of age and older pediatric use information for patients ages 6 to 14 years of age for acute prevention of exerciseinduced bronchoconstriction eib is approved for merck sharp dohme corps montelukast tablet products however due to merck sharp dohme corps marketing exclusivity rights this drug product is not labeled with that pediatric informationmontelukast sodium is indicated for the relief of symptoms of seasonal allergic rhinitis in patients 2 years of age and older and perennial allergic rhinitis in patients 2 years of age and older,3
